user_id,days_last_order,total_orders,total_value,unique_days_visited,total_sessions,avg_duration_btw_login,avg_session_time,avg_page_visits,label
866910,8,6,5409,24,39,3.21,144.65,12.59,1
867223,11,7,15377,84,164,2.18,305.01,14.84,0
867325,5,15,14669,103,339,1.74,909.29,65.39,0
867887,24,6,1580,108,228,1.61,240.80,16.79,1
867928,14,4,2087,17,41,2.06,351.05,15.37,0
867953,6,5,2236,44,121,1.64,301.11,26.70,0
867955,16,20,55082,109,351,1.69,352.03,24.11,0
868077,18,18,36785,59,167,2.85,205.71,15.31,0
868318,20,8,23461,86,145,2.00,349.02,14.35,0
868582,0,4,10355,39,84,4.51,297.84,22.37,0
868625,5,4,2001,62,109,2.35,659.92,20.20,1
868883,9,25,43570,66,149,2.73,359.45,17.54,0
868982,5,68,64810,165,959,1.12,625.40,28.86,0
869273,18,6,12280,46,87,3.59,314.01,19.90,1
869452,17,3,10798,66,130,2.67,368.58,22.58,0
869615,3,5,2907,30,55,6.00,437.28,23.84,0
869650,17,7,6643,51,117,1.61,391.81,17.41,1
869781,6,7,3804,39,71,4.51,282.37,19.21,0
869801,5,11,48555,25,40,7.04,376.44,14.98,0
869801,7,5,2945,12,15,3.83,339.03,12.67,0
869887,10,4,3651,34,169,1.65,305.75,15.47,0
870032,0,9,7057,83,140,1.39,377.88,43.16,0
871214,2,11,23552,92,262,1.99,321.16,21.22,0
871780,13,7,7419,40,99,1.88,348.02,11.69,0
871786,23,5,7033,12,16,4.58,142.70,7.75,0
871794,3,6,12249,31,49,5.26,373.22,22.47,0
871927,8,7,7125,37,128,2.43,283.11,34.88,0
872010,4,13,20838,113,267,1.12,441.54,23.37,0
872350,7,13,23519,105,215,1.75,623.51,25.34,1
872361,5,3,1964,20,87,1.20,203.65,17.09,1
872375,9,13,9818,136,364,1.35,187.52,10.80,0
872807,26,3,1729,12,17,14.25,151.71,13.94,1
872883,3,13,37629,62,103,2.82,304.75,29.31,0
873094,19,7,7665,33,50,3.24,386.69,28.08,1
873118,2,8,22291,22,35,3.45,423.00,27.74,1
873237,4,3,22083,1,4,1.00,710.31,11.00,0
873453,2,6,6570,95,220,1.92,335.11,24.15,0
873466,24,9,15062,58,86,2.93,267.07,22.09,0
873526,16,6,4004,66,94,2.55,394.08,17.96,0
873634,2,5,7744,26,44,3.62,190.38,19.34,0
873905,6,35,78349,36,113,1.28,295.60,18.58,0
873915,6,19,10644,37,178,1.30,300.27,28.16,0
874021,13,8,3177,48,73,3.50,257.58,24.81,0
874022,5,4,2128,109,290,1.69,546.21,20.00,0
874118,12,22,9794,123,276,1.50,295.80,18.48,0
874118,7,7,11653,47,75,3.91,190.65,14.20,0
874143,0,7,7558,24,83,1.00,774.01,29.98,0
874421,5,14,6456,100,191,1.81,291.61,17.10,0
875044,20,14,14857,123,298,1.50,229.75,14.76,0
875829,21,3,34349,38,52,4.84,520.37,19.52,0
875943,5,45,75248,122,605,1.46,612.13,34.28,0
876155,1,23,65085,82,141,2.20,432.54,30.53,0
876163,13,14,25335,77,147,2.31,319.46,38.20,0
876208,9,32,201568,103,484,1.76,566.57,49.91,0
876813,10,7,3791,46,153,1.67,220.94,24.14,0
877006,14,3,2951,59,88,3.12,284.74,16.17,0
877147,13,4,4082,33,59,1.88,277.18,9.56,1
877245,15,5,3667,65,135,2.29,214.22,13.89,0
877377,27,4,12491,21,38,3.86,462.55,15.00,0
877558,4,6,3062,9,47,1.11,284.69,18.28,0
877561,9,9,5226,28,65,4.25,292.58,21.02,0
877656,4,4,6070,12,20,14.92,318.38,18.35,0
878163,18,4,8323,60,244,1.08,423.23,19.10,0
878291,3,9,4579,82,158,2.22,387.86,26.41,0
878716,12,9,24899,92,161,1.93,269.79,14.61,0
878795,6,5,1785,116,252,1.59,231.57,18.96,0
878863,8,7,7862,78,123,2.35,191.37,18.63,0
879299,4,18,109883,102,284,1.80,335.50,24.68,0
879413,18,5,2608,19,34,1.42,636.94,36.03,0
880141,11,16,21903,18,40,7.22,684.13,44.33,0
880226,15,22,7445,93,288,1.60,316.63,33.56,0
880311,8,13,17237,96,191,1.88,635.31,33.16,0
880644,3,9,5417,49,73,3.76,792.21,21.77,0
880988,26,4,3100,33,102,2.33,505.57,18.18,0
881027,24,14,9892,111,249,1.64,322.23,23.16,1
881203,6,5,18488,4,6,2.25,1411.61,61.17,0
881270,12,6,3750,90,247,1.97,235.49,17.98,1
881664,7,6,1872,87,256,2.10,391.17,24.22,0
882086,17,8,4758,43,51,2.63,404.43,17.69,1
882358,19,3,2268,4,11,2.25,344.19,27.09,1
882424,15,21,14427,85,274,1.06,703.11,52.48,0
882442,18,28,243421,64,269,2.69,364.90,29.56,0
882546,9,21,11793,86,218,1.47,333.48,21.90,0
882631,3,118,133882,97,307,1.11,965.40,69.68,0
882676,7,11,62970,62,83,2.84,356.17,22.12,0
882921,13,3,220,79,126,2.28,105.19,10.29,0
883099,22,7,6386,3,23,23.33,255.00,20.39,1
883200,15,12,64441,122,282,1.46,335.47,20.11,1
883533,7,8,7579,63,173,2.86,591.06,42.42,0
883600,2,15,35677,98,239,1.81,299.31,17.40,0
883614,2,3,2672,10,24,18.30,197.61,20.04,0
883819,0,42,51834,104,455,1.76,397.78,31.05,0
883835,12,7,14845,45,76,4.07,469.48,25.79,0
884632,11,3,4052,118,243,1.56,501.61,28.18,0
885773,6,42,20661,175,548,1.05,525.39,18.76,0
885803,6,12,90246,10,31,1.00,579.24,27.52,0
885851,0,16,9916,120,426,1.53,395.04,23.04,0
885869,5,8,7981,24,62,7.46,467.00,19.47,0
886246,2,35,39510,38,170,1.08,320.80,24.01,1
886252,28,8,63418,53,123,2.83,297.46,19.18,0
886300,28,5,4130,24,25,7.46,323.72,32.12,0
886872,3,10,12258,24,42,7.58,445.81,28.12,0
886994,18,13,20116,32,179,2.47,435.22,51.44,0
887085,4,5,6766,1,2,1.00,192.03,11.00,0
887294,0,5,6459,8,18,2.38,390.15,18.17,0
887469,2,5,4779,18,33,1.44,224.53,13.24,0
887499,24,6,2300,76,288,1.86,461.26,25.88,0
887695,22,4,1055,39,114,1.69,433.22,27.21,1
887845,27,4,3446,47,96,2.04,401.68,13.40,1
888133,4,13,3556,36,56,3.47,471.90,43.16,0
888597,24,5,2638,58,96,3.14,542.76,38.42,0
888782,18,8,8437,144,355,1.27,1295.13,53.09,0
888797,5,3,7878,7,44,1.14,434.59,27.18,0
888882,11,6,2081,62,95,2.92,355.30,20.29,1
888968,4,9,9785,45,91,3.27,214.59,14.30,0
889093,12,16,7802,118,349,1.50,517.15,31.90,0
889138,24,4,13500,39,49,4.69,107.33,7.18,0
889847,18,7,2350,8,15,2.63,1250.85,94.20,1
890131,5,11,12822,63,198,2.48,369.79,18.32,0
890273,24,18,18406,115,262,1.56,300.38,18.52,0
890325,6,21,12709,96,295,1.90,298.41,25.64,0
890445,1,37,20205,67,137,2.73,650.53,23.04,0
890460,19,3,4099,30,67,2.17,698.43,37.76,0
890467,6,8,4195,38,56,4.42,635.11,24.04,0
890610,22,9,5928,67,151,2.72,212.53,19.32,1
890619,4,4,6126,19,42,2.95,197.70,14.17,1
890753,12,11,4693,19,64,1.11,606.36,28.83,0
890905,10,17,9019,58,536,1.07,308.97,26.06,0
890996,2,21,31037,62,86,2.94,700.72,63.67,0
891092,20,11,5860,47,91,2.11,256.80,21.65,0
891214,19,10,19455,59,101,3.02,311.15,20.31,1
891234,17,5,1606,40,50,4.03,512.98,25.02,0
891282,7,5,1513,70,108,2.54,255.44,13.52,0
891475,22,4,1544,66,118,2.70,98.80,4.38,0
891633,4,9,7736,28,114,1.36,600.70,32.52,0
891857,11,13,18374,110,248,1.65,212.32,10.51,0
891936,25,6,3338,14,20,10.21,172.48,10.50,0
892063,4,5,3627,79,139,2.28,208.28,11.78,0
892286,2,5,5250,36,60,2.44,392.96,20.85,0
892309,0,38,56192,93,202,1.98,618.15,40.80,0
892988,6,3,1289,22,39,3.73,673.32,25.97,0
893224,23,4,1302,36,59,4.72,208.41,17.78,1
893377,9,8,139558,86,200,1.94,212.91,13.98,0
894466,17,4,57461,1,1,1.00,421.14,22.00,1
894582,0,41,242165,111,260,1.66,230.49,20.17,0
894703,7,11,14867,40,319,1.38,590.30,20.35,0
894888,10,4,3520,23,34,6.70,288.33,21.21,1
895103,9,3,5828,53,115,3.25,492.65,30.57,1
895108,24,27,29316,101,210,1.77,1177.78,25.54,0
895139,24,3,2413,21,26,5.38,532.61,23.23,0
895178,5,19,18104,81,137,2.23,286.43,18.82,0
895217,26,11,26457,107,315,1.72,285.51,23.89,0
895392,4,3,4381,96,186,1.92,321.40,15.13,1
895394,6,3,6723,12,16,12.08,224.85,18.50,0
895442,15,4,1250,20,28,8.95,412.12,30.29,0
896559,0,3,5790,54,88,3.35,310.93,15.18,0
896713,6,5,1613,103,271,1.79,239.82,22.69,1
896896,4,10,40584,45,79,2.42,256.84,23.37,0
897097,4,5,3618,20,77,1.85,494.92,31.16,0
897123,12,8,2598,42,59,4.24,271.43,22.42,0
897439,0,3,2847,48,74,3.81,321.11,19.22,0
898216,12,3,3395,18,27,1.78,603.27,25.30,0
898240,12,17,14924,154,422,1.19,540.44,15.97,0
898464,0,23,34529,50,108,2.50,598.59,39.50,0
899053,4,57,54510,131,435,1.38,159.22,13.81,0
899061,1,16,15952,106,233,1.73,260.11,7.04,0
899175,2,10,7516,33,50,5.45,362.89,21.64,0
899361,5,10,10079,97,300,1.90,192.36,13.57,0
899529,23,16,40499,43,115,1.60,387.84,28.51,0
899814,8,4,2148,47,226,3.87,822.21,37.27,0
899835,0,15,13834,117,287,1.56,178.43,10.19,0
900106,24,8,3600,123,322,1.50,558.00,31.11,0
900119,14,5,3013,52,145,3.38,490.27,18.87,0
900127,1,5,2306,15,60,1.60,684.57,29.03,1
900187,8,4,3038,16,43,1.31,402.49,28.16,1
900848,8,3,15691,9,10,1.89,105.21,9.60,0
901174,0,13,7417,61,115,2.28,150.26,18.89,0
901177,0,7,2669,28,40,5.32,134.98,12.55,0
901349,6,16,13336,55,194,3.02,499.35,38.56,0
901984,3,25,166238,71,156,2.59,370.27,22.71,0
902009,7,4,13672,56,77,3.29,264.67,17.13,0
902024,12,4,2465,70,122,2.61,311.78,13.88,0
902079,12,9,40089,110,244,1.60,200.47,20.90,0
902082,5,11,8998,120,255,1.53,440.59,27.88,0
902221,3,31,85798,159,393,1.16,340.81,28.54,0
902238,26,21,21442,83,415,1.30,360.16,20.47,0
902256,1,17,20684,92,205,2.00,360.62,27.89,0
902306,11,18,44003,149,538,1.23,204.34,18.83,0
902502,13,22,9847,106,281,1.72,318.10,25.05,0
902835,8,8,6194,70,113,2.59,245.02,13.27,0
902915,24,7,4619,43,71,4.14,128.11,13.03,0
903017,7,22,39047,17,21,9.18,87.79,7.90,0
903048,8,15,40224,21,36,8.24,395.30,14.86,0
903053,0,27,38461,17,29,2.47,285.31,20.00,0
903117,3,14,7617,38,56,4.61,273.45,15.93,0
903275,19,6,4385,48,80,3.81,168.65,12.54,0
903439,17,4,4819,44,56,4.02,342.20,24.50,1
903463,24,5,2517,75,145,2.11,411.05,18.52,0
903624,18,3,1054,13,13,11.69,304.07,12.46,1
903967,4,20,37958,118,362,1.56,281.74,16.95,0
904014,6,31,14691,86,226,2.13,296.29,22.99,0
904080,22,11,39100,90,188,2.03,397.25,15.83,0
904110,15,7,1989,53,122,1.89,238.40,18.85,0
904417,2,5,6707,54,98,3.33,288.12,19.38,0
904974,4,3,1070,21,94,1.14,392.49,19.70,0
904996,5,3,1223,8,16,2.63,373.39,13.56,0
905103,0,3,2458,24,35,4.33,536.08,19.00,1
905485,9,4,1178,40,52,4.05,240.70,8.77,1
906052,14,3,72439,14,29,8.21,188.09,9.72,0
906750,6,9,19345,67,135,2.73,146.03,15.19,0
906897,30,14,8213,47,115,3.68,1497.00,60.97,0
907338,6,68,58713,59,175,2.95,616.85,29.66,0
907459,9,3,4260,18,29,3.50,608.55,29.83,0
907983,9,23,45021,116,442,1.58,146.64,15.51,0
908057,12,9,31348,25,30,7.32,628.72,28.23,1
908107,10,12,13031,53,98,3.42,172.43,12.22,0
908265,7,5,8920,7,8,6.86,241.76,20.13,0
908847,3,13,15681,31,63,5.71,671.14,46.62,0
908943,8,12,62547,33,134,1.52,185.30,11.81,0
909109,2,63,213794,87,259,2.09,381.11,32.28,0
909690,14,3,12913,1,2,1.00,567.65,23.50,0
909881,22,4,1783,67,106,2.72,374.77,20.84,0
910252,8,4,2096,58,113,3.17,356.99,27.64,0
910253,1,4,1738,32,47,3.59,246.46,19.62,0
910784,30,4,5000,14,18,12.07,107.16,9.44,1
910874,0,12,13811,76,231,2.34,308.16,15.43,0
911098,28,3,1055,28,68,2.46,195.62,10.06,0
911260,13,7,3243,40,126,1.60,196.84,16.80,0
911335,30,3,3283,19,32,9.21,444.68,19.72,1
911395,11,4,16359,23,31,7.57,521.43,22.39,0
911507,22,13,16523,89,174,2.04,251.07,17.13,0
912204,5,19,6721,42,76,3.83,683.36,25.22,1
912246,1,4,1531,29,55,6.34,262.17,25.96,1
912315,3,4,1267,4,8,1.25,400.44,30.75,1
912370,18,4,1349,9,34,1.11,268.61,13.09,0
912389,17,6,30055,53,92,3.36,137.34,13.32,0
912540,6,7,6194,68,134,2.62,577.16,29.36,0
912804,21,3,981,37,56,4.68,297.81,19.29,0
912911,27,3,769,3,7,26.67,197.63,16.57,0
913531,22,4,5865,31,75,3.97,288.30,14.45,0
913621,2,15,18575,69,112,2.62,273.81,28.71,0
913786,13,18,21184,136,441,1.35,392.60,21.11,0
913976,9,38,18157,55,96,3.00,212.31,15.82,0
913982,14,11,12137,63,113,2.67,392.68,23.58,0
914519,0,9,5291,60,145,3.07,297.25,25.97,0
914543,17,5,5735,20,33,8.10,201.88,19.79,0
914591,12,5,23343,76,145,2.38,439.21,22.96,1
915224,16,34,44706,150,680,1.23,458.32,27.44,0
916075,7,6,11283,115,281,1.50,214.06,11.85,1
916332,0,5,8231,32,179,1.25,296.18,19.03,0
916409,12,4,2806,31,59,2.81,173.11,18.54,1
917019,0,5,7901,7,15,3.86,342.47,17.13,0
917022,19,3,1054,19,35,1.84,251.38,21.06,1
917099,4,45,165574,107,230,1.71,259.79,25.27,0
917480,11,5,14195,38,161,1.45,1062.16,65.24,0
917851,25,9,5239,42,71,4.05,784.54,26.94,0
917941,6,3,1269,5,12,3.00,266.78,18.00,0
918086,11,6,41535,78,159,2.31,95.79,10.01,1
918101,6,8,4272,30,38,5.30,574.06,22.37,0
918103,5,10,115099,61,100,2.95,433.66,23.06,0
918136,3,11,15171,81,171,2.23,435.85,38.98,0
918231,0,3,2316,23,57,2.04,387.37,24.35,0
918397,20,3,12145,21,44,7.95,468.87,22.02,1
918925,0,6,2781,15,19,11.27,282.30,22.05,0
919296,7,3,1375,26,40,6.92,390.01,30.80,1
919338,12,8,7330,156,615,1.18,221.02,12.46,0
919797,7,13,13190,46,97,1.52,412.69,31.26,0
920223,6,3,9668,13,18,11.15,215.15,17.22,0
920287,4,14,44332,109,299,1.69,497.46,41.79,0
920654,12,4,17252,48,75,3.58,348.66,19.39,1
920657,14,4,1337,21,28,7.67,209.73,17.18,1
920679,5,10,4028,86,178,2.09,248.05,19.39,0
920856,5,8,72118,30,132,2.53,172.02,12.34,0
921228,19,3,777,115,180,1.58,674.92,18.93,1
921272,8,53,317714,88,218,2.08,288.42,20.54,1
921343,20,18,12333,74,107,2.49,698.34,21.26,0
921441,19,5,6596,25,31,4.44,316.56,18.74,0
921772,8,8,4591,43,82,3.86,663.58,37.32,0
921919,5,24,9256,98,284,1.17,299.33,19.15,0
921979,7,18,7878,38,168,1.05,1091.52,51.00,0
922343,2,4,2130,48,251,2.44,343.70,27.67,0
922816,11,5,5697,5,7,2.20,512.38,21.43,1
923283,11,9,6457,35,69,4.66,510.44,33.65,0
923287,8,16,27468,47,82,3.83,336.95,29.01,0
923462,27,3,3043,22,48,4.05,260.25,19.77,0
923601,9,7,13809,69,140,2.39,399.68,11.29,0
923663,27,3,2329,39,72,2.15,235.87,12.53,1
924026,14,20,8557,74,125,2.47,338.76,22.73,0
924066,2,70,69127,129,402,1.43,455.39,22.82,0
924186,5,12,6791,128,370,1.44,229.07,22.84,0
924409,12,3,1409,38,55,4.47,363.25,19.00,0
924490,7,23,14214,107,250,1.72,397.74,18.39,0
924830,19,4,3737,48,63,3.52,237.98,17.10,0
925174,23,7,6825,62,88,2.97,498.44,12.85,1
925178,1,42,22554,44,115,4.05,550.94,44.08,1
925187,4,20,20361,72,107,2.54,323.47,14.48,0
925255,5,15,11157,68,131,2.71,1057.64,41.83,0
925807,5,14,68021,111,239,1.63,286.29,15.66,0
925922,8,17,72666,95,196,1.84,335.76,15.74,0
926114,26,7,46545,6,9,24.50,173.23,13.67,0
926140,12,26,8034,74,215,1.41,801.00,49.90,1
926367,1,20,7793,36,64,4.58,343.64,27.50,1
926481,1,8,11503,63,102,2.87,209.35,15.75,0
926614,4,5,1783,3,3,7.00,1522.20,56.67,1
926717,5,3,26613,2,13,1.00,500.17,15.15,1
926967,19,8,4450,56,142,2.95,459.36,40.61,0
927028,29,5,5013,16,22,6.31,243.31,31.55,0
927109,22,6,5500,15,18,9.13,267.76,14.28,0
927198,25,7,2693,18,31,8.61,192.80,22.32,0
927384,3,104,162816,4,9,28.00,164.21,20.67,0
927522,7,34,111083,132,433,1.39,445.43,23.55,0
927630,14,16,6383,71,325,1.30,700.29,40.97,0
927669,29,3,10086,23,29,7.78,704.38,19.45,0
928283,0,10,5818,106,225,1.73,332.49,22.83,0
928314,0,8,10397,61,106,3.02,325.27,20.25,0
928317,7,4,42867,15,50,1.33,259.84,13.46,1
928343,23,7,5267,71,146,2.46,303.32,27.88,1
928657,21,5,7585,62,114,2.00,353.21,24.82,0
928774,17,4,10122,122,283,1.51,932.62,53.88,0
929067,12,6,4540,67,108,2.63,262.54,16.39,0
929078,18,4,2951,14,27,1.64,574.23,42.85,1
929123,15,7,6719,54,91,3.20,278.13,18.97,1
929865,3,21,223028,66,182,1.64,481.63,22.98,0
930081,13,12,21207,126,489,1.44,123.71,13.07,0
930428,27,4,1276,26,32,6.96,451.29,17.94,0
930564,5,8,4107,49,58,3.71,166.57,19.16,0
930621,5,15,5492,42,92,1.62,408.03,30.83,0
931120,25,5,2562,38,66,2.84,190.83,18.47,0
931392,0,16,10934,49,123,3.76,198.04,14.12,0
931472,5,11,65369,5,12,2.00,489.51,19.75,0
931511,8,5,5334,46,127,3.83,309.87,22.37,1
931569,18,7,9767,123,471,1.38,275.37,29.57,0
932064,11,3,2260,10,20,3.60,637.13,25.30,1
932314,8,32,20024,97,179,1.22,315.46,31.43,0
932455,0,3,27361,8,10,10.50,268.12,11.70,0
932613,5,4,14111,49,105,2.20,520.67,35.31,0
932991,21,9,15965,71,171,1.51,185.60,14.04,1
933067,6,7,4341,57,112,3.19,100.88,10.23,0
933268,16,8,2985,44,83,2.73,343.11,25.84,0
933540,0,5,23075,55,78,3.11,168.38,10.96,0
933626,3,4,1439,10,11,1.40,326.72,30.36,0
933849,27,15,7681,44,68,3.93,531.53,29.75,0
934162,10,76,112647,90,312,1.32,325.72,29.25,0
934445,14,8,3399,29,36,6.00,185.79,11.94,0
934558,18,22,16152,91,169,2.01,352.39,18.69,0
934828,20,3,2546,37,65,4.73,385.21,24.08,0
935020,0,21,12782,160,683,1.15,252.85,16.67,0
935084,16,4,2061,46,97,3.76,325.69,20.04,0
935093,23,8,8329,8,14,3.00,95.96,14.50,0
935115,23,3,2074,26,41,6.27,311.34,16.93,1
935229,5,6,3520,93,266,1.78,309.22,17.88,0
935370,12,3,2273,23,30,6.17,285.56,18.60,0
935497,3,7,15803,92,219,1.98,483.82,18.21,0
935717,0,16,75656,36,50,4.53,925.50,27.54,0
935891,21,4,3079,27,42,6.48,534.43,28.62,0
935903,10,6,2595,39,59,4.51,204.15,19.93,1
935913,4,3,21158,1,1,1.00,236.09,27.00,1
936324,0,87,90677,5,6,15.00,61.81,4.50,0
936647,16,10,5830,105,207,1.75,317.98,18.45,0
937012,12,10,6727,14,32,1.21,875.26,45.16,1
937095,2,3,3093,8,31,22.38,461.51,29.94,0
937103,10,12,68811,78,231,2.18,267.40,24.12,0
937187,6,8,10088,25,48,1.80,345.81,12.52,1
938182,30,3,1090,29,38,6.00,307.95,25.34,0
938362,1,14,12616,19,47,4.21,473.08,26.94,0
938612,13,10,5341,61,179,2.79,404.11,25.80,0
938745,0,21,120972,114,397,1.61,265.41,14.09,0
938855,0,11,5548,85,195,1.48,386.93,19.73,0
938994,24,13,47415,76,194,2.17,593.19,41.84,1
939483,2,5,8293,20,71,1.65,390.25,17.77,0
940532,11,15,8340,66,129,2.50,258.94,18.88,1
940765,2,21,37959,86,210,2.12,328.21,31.54,0
940780,5,37,42653,117,267,1.56,216.88,17.36,0
940874,29,16,12383,82,176,2.15,447.60,31.20,0
941111,10,9,8147,34,139,4.91,407.19,30.61,1
941307,13,8,8750,31,50,5.19,326.31,25.34,1
941620,11,3,16170,40,45,4.23,178.60,7.44,0
941748,6,4,6747,35,55,3.49,396.18,18.91,1
941783,10,12,15698,74,155,2.28,1129.88,49.00,0
942534,7,6,3084,37,92,4.41,296.51,18.55,0
942650,5,6,4035,14,21,1.71,752.53,25.71,0
943166,5,3,44938,3,3,1.67,576.99,27.00,0
943669,3,3,780,8,40,14.88,713.08,58.15,0
943745,7,4,3026,33,59,3.82,174.69,18.75,0
943803,2,13,26378,78,149,2.15,364.18,16.04,0
943807,22,6,3815,33,50,5.15,332.61,13.64,0
943822,2,6,31232,68,144,2.68,373.72,22.98,0
944150,15,15,3769,42,79,4.14,125.45,9.11,0
944330,26,3,1604,19,23,9.05,248.44,14.17,1
944590,6,3,20231,1,1,1.00,934.70,59.00,1
944599,15,6,3649,90,172,2.01,578.58,23.34,0
945440,22,4,7076,16,21,4.81,276.75,12.14,1
945460,18,13,5063,77,208,2.36,350.61,21.76,1
945619,2,62,130524,111,336,1.62,464.60,32.94,0
945784,16,19,30260,143,482,1.29,664.08,32.61,0
946276,9,5,657,37,83,4.51,405.02,21.95,0
946369,22,9,7372,61,90,2.98,248.85,16.98,0
946435,22,4,1981,14,24,4.14,352.22,18.79,1
946566,0,4,9532,3,24,1.00,392.31,27.00,0
946628,0,26,22089,134,421,1.37,270.50,21.75,0
947046,22,3,2246,10,31,2.40,103.41,15.03,0
947051,4,12,5642,103,272,1.79,621.13,62.44,0
947509,8,14,23954,18,32,7.78,371.79,26.75,0
947871,5,4,2363,9,15,2.00,548.12,17.47,0
947948,1,9,331504,42,94,4.02,127.05,17.01,1
948173,9,4,2852,66,113,2.76,479.14,41.12,0
948831,2,5,4408,39,69,4.36,578.77,39.03,0
949096,15,28,32901,115,376,1.60,360.57,25.95,0
949361,6,4,14712,18,35,3.72,852.66,27.66,1
949569,17,6,4936,72,97,2.56,279.99,16.31,0
949683,3,47,107020,99,214,1.82,367.65,29.07,0
950003,10,20,12065,42,72,2.05,187.07,15.08,0
950040,23,5,7044,30,44,5.33,306.77,27.93,1
950260,14,8,13216,40,71,2.43,490.10,24.86,0
950360,1,3,10489,9,10,17.00,145.14,30.10,0
950392,3,9,5449,15,18,11.80,343.50,23.94,0
950610,2,3,1086,29,63,6.24,403.32,46.75,0
950895,28,3,1580,38,53,4.74,254.69,11.21,0
951014,5,6,2936,42,90,1.74,283.13,19.61,0
951460,16,11,4229,46,83,3.63,186.00,12.08,0
951634,8,5,1792,55,141,3.22,207.90,21.74,0
951973,16,20,9359,62,125,2.92,357.05,21.06,0
952174,2,13,10695,70,120,2.50,281.64,15.57,0
952277,11,14,28467,45,72,2.96,370.83,31.01,0
952286,27,6,1724,38,63,4.47,193.21,13.41,0
952361,10,3,1703,36,53,4.78,277.04,15.98,1
952585,5,5,2766,41,106,2.22,111.88,7.15,1
952742,9,4,1088,22,27,7.86,165.53,13.44,1
952748,11,7,9638,60,131,1.27,186.81,9.05,0
952818,0,21,34097,84,179,2.18,236.60,21.00,0
952862,22,7,22805,32,125,1.53,215.80,14.44,0
952927,20,6,2595,67,140,2.72,169.08,12.64,0
953380,1,3,9741,15,18,12.07,339.49,16.33,0
954164,5,3,3650,17,26,10.53,512.07,22.81,0
954369,0,4,2226,7,38,1.14,853.97,25.29,0
954797,12,4,3530,35,82,4.94,424.79,28.35,0
955253,28,20,11527,127,268,1.43,205.05,17.86,1
955430,19,4,2597,33,59,3.76,233.05,19.37,0
955984,3,14,27781,69,146,2.51,319.46,19.60,0
956444,24,6,14122,24,59,2.00,314.46,18.64,0
956668,9,4,4218,33,79,3.09,199.32,19.41,1
956831,14,11,8357,105,220,1.74,207.80,13.71,0
956926,25,7,38453,35,45,4.97,346.12,21.49,0
957168,6,14,31486,48,200,1.25,685.29,23.54,0
957179,4,13,19912,23,35,7.91,431.21,24.40,0
957303,0,10,7284,56,107,3.27,283.07,15.52,0
957310,6,3,23194,2,8,1.00,224.12,20.13,0
957335,11,5,7164,33,66,4.00,394.62,26.64,0
957443,5,32,39535,74,147,2.42,549.23,23.97,0
958724,25,18,31611,49,103,3.73,276.73,14.87,0
959323,20,6,9484,54,86,3.35,358.38,21.05,0
959391,12,4,1417,55,113,3.24,319.81,23.03,0
959636,17,5,5395,7,20,1.29,253.21,29.95,1
959868,27,5,9088,27,31,6.19,279.37,18.61,0
959883,0,8,9633,47,155,3.77,365.81,30.54,0
960018,7,3,29071,22,26,8.05,253.05,17.81,0
960280,14,8,9602,67,124,2.21,289.99,21.41,0
960743,19,7,3925,52,171,3.35,293.19,12.43,1
960931,20,11,17130,90,332,1.33,387.74,30.16,0
961357,3,13,7924,77,148,2.39,194.79,22.89,0
961384,8,10,32442,63,144,2.60,278.59,18.34,0
961673,1,8,5284,13,35,1.00,932.10,43.46,0
961967,5,12,27474,52,91,3.44,326.26,12.74,0
962088,0,8,7100,78,263,2.36,171.82,8.72,1
962421,10,10,5785,99,185,1.72,228.11,15.12,1
962649,1,8,7663,47,75,3.89,420.49,19.37,0
962802,19,5,4591,52,105,3.46,270.38,15.12,1
962935,17,6,7927,7,16,1.86,59.18,7.31,1
963511,8,15,10457,86,211,1.52,408.03,35.24,0
963756,10,4,2459,17,27,10.12,353.69,16.26,0
963826,12,4,2017,20,45,1.50,850.67,38.18,0
964334,27,5,1611,57,99,2.75,296.38,23.91,0
964511,12,64,500867,57,472,1.67,211.37,19.46,0
964621,18,11,7453,10,19,4.10,212.13,16.79,0
964820,23,5,8163,16,38,10.44,246.64,19.87,1
965207,5,11,12753,59,104,3.08,226.81,17.31,0
965209,4,15,46868,29,44,3.79,359.99,19.43,0
965285,14,3,12629,2,4,84.00,406.78,30.50,0
965467,23,9,5417,82,148,2.24,212.12,17.01,0
965569,1,80,131109,140,454,1.31,276.48,22.83,0
965778,16,3,2884,9,20,1.11,888.76,42.00,0
965989,3,18,9391,71,142,2.56,190.66,16.92,0
966004,2,5,8793,28,50,2.21,530.40,33.12,0
966076,7,3,15156,2,3,1.50,361.16,31.67,0
966242,0,42,100763,111,479,1.11,254.87,25.84,0
966345,7,11,39298,56,100,3.16,315.82,16.92,1
966459,18,11,15809,135,409,1.33,545.32,30.01,0
966495,2,3,687,14,32,6.07,486.46,19.84,0
967026,1,54,442200,172,1110,1.07,421.35,21.16,0
967231,2,3,89748,30,38,5.67,242.49,10.45,0
967957,20,11,5084,45,145,1.80,224.70,19.81,0
968196,18,16,232246,71,163,2.49,340.33,20.00,0
968235,10,4,18419,30,108,6.07,918.61,38.57,0
968534,6,15,12002,120,401,1.53,331.71,19.48,0
968770,0,5,20802,11,27,1.00,482.21,23.59,0
968822,14,9,11179,64,194,1.80,485.11,22.87,1
968903,1,25,92333,101,234,1.81,398.33,21.25,0
